Number of iterations,aspiration,lenght of tabu list,maximum run time,Nb customers,Nb vehicles,Capacity,DB,results,num graph
125,False,25,75,100,16,135,0.8158103729286009,3969.241249623224,19
125,False,50,60,100,16,135,0.8158103729286009,4070.6939239487274,19
125,False,50,75,100,16,135,0.8158103729286009,4019.93987804668,19
125,False,99,60,100,16,135,0.8158103729286009,4070.6939239487274,19
125,False,99,75,100,16,135,0.8158103729286009,4019.93987804668,19
150,False,25,60,100,16,135,0.8158103729286009,4070.6939239487274,19
150,False,25,75,100,16,135,0.8158103729286009,3959.776397359808,19
150,False,50,60,100,16,135,0.8158103729286009,4070.6939239487274,19
150,False,50,75,100,16,135,0.8158103729286009,4009.3462977204385,19
150,False,99,60,100,16,135,0.8158103729286009,4070.6939239487274,19
150,False,99,75,100,16,135,0.8158103729286009,4019.93987804668,19
100,True,25,60,100,31,50,0.6729209433580122,5889.828516215392,20
100,True,25,75,100,31,50,0.6729209433580122,5889.110520621199,20
100,True,50,60,100,31,50,0.6729209433580122,5891.652873783331,20
100,True,50,75,100,31,50,0.6729209433580122,5889.110520621199,20
100,True,99,60,100,31,50,0.6729209433580122,5889.828516215392,20
100,True,99,75,100,31,50,0.6729209433580122,5889.110520621199,20
125,True,25,60,100,31,50,0.6729209433580122,5889.828516215392,20
125,True,25,75,100,31,50,0.6729209433580122,5889.110520621199,20
125,True,50,60,100,31,50,0.6729209433580122,5889.828516215392,20
125,True,50,75,100,31,50,0.6729209433580122,5889.110520621199,20
125,True,99,60,100,31,50,0.6729209433580122,5889.828516215392,20
125,True,99,75,100,31,50,0.6729209433580122,5889.110520621199,20
150,True,25,60,100,31,50,0.6729209433580122,5889.828516215392,20
150,True,25,75,100,31,50,0.6729209433580122,5889.110520621199,20
150,True,50,60,100,31,50,0.6729209433580122,5891.652873783331,20
150,True,50,75,100,31,50,0.6729209433580122,5889.110520621199,20
150,True,99,60,100,31,50,0.6729209433580122,5889.828516215392,20
150,True,99,75,100,31,50,0.6729209433580122,5889.110520621199,20
100,False,25,60,100,35,60,0.5812809586468627,5563.248199644532,21
100,False,25,75,100,35,60,0.5812809586468627,5556.179697998827,21
100,False,50,60,100,35,60,0.5812809586468627,5563.248199644532,21
100,False,50,75,100,35,60,0.5812809586468627,5556.179697998827,21
100,False,99,60,100,35,60,0.5812809586468627,5563.248199644532,21
100,False,99,75,100,35,60,0.5812809586468627,5556.179697998827,21
125,False,25,60,100,35,60,0.5812809586468627,5563.248199644532,21
125,False,25,75,100,35,60,0.5812809586468627,5556.179697998827,21
125,False,50,60,100,35,60,0.5812809586468627,5563.248199644532,21
125,False,50,75,100,35,60,0.5812809586468627,5556.179697998827,21
125,False,99,60,100,35,60,0.5812809586468627,5563.248199644532,21
125,False,99,75,100,35,60,0.5812809586468627,5556.179697998827,21
150,False,25,60,100,35,60,0.5812809586468627,5563.248199644532,21
150,False,25,75,100,35,60,0.5812809586468627,5556.179697998827,21
150,False,50,60,100,35,60,0.5812809586468627,5563.248199644532,21
150,False,50,75,100,35,60,0.5812809586468627,5556.179697998827,21
150,False,99,60,100,35,60,0.5812809586468627,5563.248199644532,21
150,False,99,75,100,35,60,0.5812809586468627,5556.179697998827,21
100,False,25,60,100,15,200,0.7406442498900171,4052.2365596034388,22
100,False,25,75,100,15,200,0.7406442498900171,3930.1169054674506,22
100,False,50,60,100,15,200,0.7406442498900171,4052.2365596034388,22
100,False,50,75,100,15,200,0.7406442498900171,3914.3873999556668,22
100,False,99,60,100,15,200,0.7406442498900171,4052.2365596034388,22
100,False,99,75,100,15,200,0.7406442498900171,3930.1169054674506,22
125,False,25,60,100,15,200,0.7406442498900171,4052.2365596034388,22
125,False,25,75,100,15,200,0.7406442498900171,3914.3873999556668,22
125,False,50,60,100,15,200,0.7406442498900171,4052.2365596034388,22
125,False,50,75,100,15,200,0.7406442498900171,3930.1169054674506,22
125,False,99,60,100,15,200,0.7406442498900171,4052.2365596034388,22
125,False,99,75,100,15,200,0.7406442498900171,3914.3873999556668,22
150,False,25,60,100,15,200,0.7406442498900171,4052.2365596034388,22
150,False,25,75,100,15,200,0.7406442498900171,3914.3873999556668,22
150,False,50,60,100,15,200,0.7406442498900171,4052.2365596034388,22
150,False,50,75,100,15,200,0.7406442498900171,3914.3873999556668,22
150,False,99,60,100,15,200,0.7406442498900171,4052.2365596034388,22
150,False,99,75,100,15,200,0.7406442498900171,3930.1169054674506,22
100,False,25,60,100,11,170,0.7286835900346001,3479.792537430466,23
100,False,25,75,100,11,170,0.7286835900346001,3346.7674210871237,23
100,False,50,60,100,11,170,0.7286835900346001,3479.792537430466,23
100,False,50,75,100,11,170,0.7286835900346001,3345.812125372284,23
100,False,99,60,100,11,170,0.7286835900346001,3479.792537430466,23
100,False,99,75,100,11,170,0.7286835900346001,3345.812125372284,23
125,False,25,60,100,11,170,0.7286835900346001,3479.792537430466,23
125,False,25,75,100,11,170,0.7286835900346001,3346.7674210871237,23
125,False,50,60,100,11,170,0.7286835900346001,3479.792537430466,23
125,False,50,75,100,11,170,0.7286835900346001,3345.812125372284,23
125,False,99,60,100,11,170,0.7286835900346001,3500.228828702212,23
125,False,99,75,100,11,170,0.7286835900346001,3345.812125372284,23
150,False,25,60,100,11,170,0.7286835900346001,3479.792537430466,23
150,False,25,75,100,11,170,0.7286835900346001,3346.7674210871237,23
150,False,50,60,100,11,170,0.7286835900346001,3479.792537430466,23
150,False,50,75,100,11,170,0.7286835900346001,3345.812125372284,23
150,False,99,60,100,11,170,0.7286835900346001,3479.792537430466,23
150,False,99,75,100,11,170,0.7286835900346001,3345.812125372284,23
100,True,25,60,100,8,400,0.8808262291928799,2975.961432536464,24
100,True,25,75,100,8,400,0.8808262291928799,2756.431310440321,24
100,True,50,60,100,8,400,0.8808262291928799,3005.015439605179,24
100,True,50,75,100,8,400,0.8808262291928799,2756.431310440321,24
100,True,99,60,100,8,400,0.8808262291928799,3005.015439605179,24
100,True,99,75,100,8,400,0.8808262291928799,2797.559220047763,24
125,True,25,60,100,8,400,0.8808262291928799,2975.961432536464,24
125,True,25,75,100,8,400,0.8808262291928799,2774.109093768663,24
125,True,50,60,100,8,400,0.8808262291928799,2975.961432536464,24
125,True,50,75,100,8,400,0.8808262291928799,2774.109093768663,24
125,True,99,60,100,8,400,0.8808262291928799,2975.961432536464,24
125,True,99,75,100,8,400,0.8808262291928799,2774.109093768663,24
150,True,25,60,100,8,400,0.8808262291928799,2975.961432536464,24
150,True,25,75,100,8,400,0.8808262291928799,2756.431310440321,24
150,True,50,60,100,8,400,0.8808262291928799,2975.961432536464,24
150,True,50,75,100,8,400,0.8808262291928799,2756.431310440321,24
150,True,99,60,100,8,400,0.8808262291928799,3005.015439605179,24
150,True,99,75,100,8,400,0.8808262291928799,2774.109093768663,24
100,False,25,60,100,10,160,0.7714912796425886,3225.485076125217,25
100,False,25,75,100,10,160,0.7714912796425886,3062.5649574714944,25
100,False,50,60,100,10,160,0.7714912796425886,3204.510148238628,25
100,False,50,75,100,10,160,0.7714912796425886,3062.5649574714944,25
100,False,99,60,100,10,160,0.7714912796425886,3246.7402249027064,25
100,False,99,75,100,10,160,0.7714912796425886,3094.8647810812836,25
125,False,25,60,100,10,160,0.7714912796425886,3204.510148238628,25
125,False,25,75,100,10,160,0.7714912796425886,3075.202023955078,25
125,False,50,60,100,10,160,0.7714912796425886,3225.485076125217,25
125,False,50,75,100,10,160,0.7714912796425886,3145.52044650631,25
125,False,99,60,100,10,160,0.7714912796425886,3246.7402249027064,25
125,False,99,75,100,10,160,0.7714912796425886,3092.260554542749,25
150,False,25,60,100,10,160,0.7714912796425886,3225.485076125217,25
150,False,25,75,100,10,160,0.7714912796425886,3075.202023955078,25
150,False,50,60,100,10,160,0.7714912796425886,3246.7402249027064,25
150,False,50,75,100,10,160,0.7714912796425886,3075.202023955078,25
150,False,99,60,100,10,160,0.7714912796425886,3204.510148238628,25
150,False,99,75,100,10,160,0.7714912796425886,3075.202023955078,25
100,True,30,60,120,22,140,0.8951780365424656,5639.7295750512,17
100,True,30,75,120,22,140,0.8951780365424656,5489.858065518876,17
100,True,60,60,120,22,140,0.8951780365424656,5585.441380013972,17
100,True,60,75,120,22,140,0.8951780365424656,5463.974440543509,17
100,True,119,60,120,22,140,0.8951780365424656,5585.441380013972,17
100,True,119,75,120,22,140,0.8951780365424656,5463.974440543509,17
125,True,30,60,120,22,140,0.8951780365424656,5585.441380013972,17
125,True,30,75,120,22,140,0.8951780365424656,5463.974440543509,17
125,True,60,60,120,22,140,0.8951780365424656,5585.441380013972,17
125,True,60,75,120,22,140,0.8951780365424656,5463.974440543509,17
125,True,119,60,120,22,140,0.8951780365424656,5585.441380013972,17
125,True,119,75,120,22,140,0.8951780365424656,5463.974440543509,17
150,True,30,60,120,22,140,0.8951780365424656,5585.441380013972,17
150,True,30,75,120,22,140,0.8951780365424656,5463.974440543509,17
150,True,60,60,120,22,140,0.8951780365424656,5585.441380013972,17
150,True,60,75,120,22,140,0.8951780365424656,5463.974440543509,17
150,True,119,60,120,22,140,0.8951780365424656,5585.441380013972,17
150,True,119,75,120,22,140,0.8951780365424656,5434.990199593756,17
100,True,30,60,120,48,55,0.5360877118506302,7729.825671839117,18
100,True,30,75,120,48,55,0.5360877118506302,7729.825671839117,18
100,True,60,60,120,48,55,0.5360877118506302,7729.825671839117,18
100,True,60,75,120,48,55,0.5360877118506302,7729.825671839117,18
100,True,119,60,120,48,55,0.5360877118506302,7729.825671839117,18
100,True,119,75,120,48,55,0.5360877118506302,7729.825671839117,18
125,True,30,60,120,48,55,0.5360877118506302,7729.825671839117,18
125,True,30,75,120,48,55,0.5360877118506302,7729.825671839117,18
125,True,60,60,120,48,55,0.5360877118506302,7729.825671839117,18
125,True,60,75,120,48,55,0.5360877118506302,7729.825671839117,18
125,True,119,60,120,48,55,0.5360877118506302,7729.825671839117,18
125,True,119,75,120,48,55,0.5360877118506302,7729.825671839117,18
150,True,30,60,120,48,55,0.5360877118506302,7729.825671839117,18
150,True,30,75,120,48,55,0.5360877118506302,7729.825671839117,18
150,True,60,60,120,48,55,0.5360877118506302,7729.825671839117,18
150,True,60,75,120,48,55,0.5360877118506302,7729.825671839117,18
150,True,119,60,120,48,55,0.5360877118506302,7729.825671839117,18
150,True,119,75,120,48,55,0.5360877118506302,7729.825671839117,18
100,False,30,60,120,34,80,0.7741480837156341,6390.519894847997,19
100,False,30,75,120,34,80,0.7741480837156341,6366.441793983021,19
100,False,60,60,120,34,80,0.7741480837156341,6390.519894847997,19
100,False,60,75,120,34,80,0.7741480837156341,6373.495940843433,19
100,False,119,60,120,34,80,0.7741480837156341,6390.519894847997,19
100,False,119,75,120,34,80,0.7741480837156341,6373.495940843433,19
125,False,30,60,120,34,80,0.7741480837156341,6390.519894847997,19
125,False,30,75,120,34,80,0.7741480837156341,6366.441793983021,19
125,False,60,60,120,34,80,0.7741480837156341,6390.519894847997,19
125,False,60,75,120,34,80,0.7741480837156341,6373.495940843433,19
125,False,119,60,120,34,80,0.7741480837156341,6390.519894847997,19
125,False,119,75,120,34,80,0.7741480837156341,6373.495940843433,19
150,False,30,60,120,34,80,0.7741480837156341,6390.519894847997,19
150,False,30,75,120,34,80,0.7741480837156341,6366.441793983021,19
150,False,60,60,120,34,80,0.7741480837156341,6390.519894847997,19
150,False,60,75,120,34,80,0.7741480837156341,6373.495940843433,19
150,False,119,60,120,34,80,0.7741480837156341,6390.519894847997,19
150,False,119,75,120,34,80,0.7741480837156341,6373.495940843433,19
100,True,30,60,120,19,130,0.7807760172245031,5232.0711856139515,20
100,True,30,75,120,19,130,0.7807760172245031,5066.0278494026425,20
100,True,60,60,120,19,130,0.7807760172245031,5232.0711856139515,20
100,True,60,75,120,19,130,0.7807760172245031,5045.576804228679,20
100,True,119,60,120,19,130,0.7807760172245031,5232.0711856139515,20
100,True,119,75,120,19,130,0.7807760172245031,5066.0278494026425,20
125,True,30,60,120,19,130,0.7807760172245031,5232.0711856139515,20
125,True,30,75,120,19,130,0.7807760172245031,5066.0278494026425,20
125,True,60,60,120,19,130,0.7807760172245031,5232.0711856139515,20
125,True,60,75,120,19,130,0.7807760172245031,5066.0278494026425,20
125,True,119,60,120,19,130,0.7807760172245031,5232.0711856139515,20
125,True,119,75,120,19,130,0.7807760172245031,5066.0278494026425,20
150,True,30,60,120,19,130,0.7807760172245031,5232.0711856139515,20
150,True,30,75,120,19,130,0.7807760172245031,5066.0278494026425,20
150,True,60,60,120,19,130,0.7807760172245031,5232.0711856139515,20
150,True,60,75,120,19,130,0.7807760172245031,5045.576804228679,20
150,True,119,60,120,19,130,0.7807760172245031,5232.0711856139515,20
150,True,119,75,120,19,130,0.7807760172245031,5066.0278494026425,20
100,True,30,60,120,60,3000,0.6206383935058495,10844.789629165865,21
100,True,30,75,120,60,3000,0.6206383935058495,10844.789629165865,21
100,True,60,60,120,60,3000,0.6206383935058495,10844.789629165865,21
100,True,60,75,120,60,3000,0.6206383935058495,10844.789629165865,21
100,True,119,60,120,60,3000,0.6206383935058495,10844.789629165865,21
100,True,119,75,120,60,3000,0.6206383935058495,10844.789629165865,21
125,True,30,60,120,60,3000,0.6206383935058495,10844.789629165865,21
125,True,30,75,120,60,3000,0.6206383935058495,10844.789629165865,21
125,True,60,60,120,60,3000,0.6206383935058495,10844.789629165865,21
125,True,60,75,120,60,3000,0.6206383935058495,10844.789629165865,21
125,True,119,60,120,60,3000,0.6206383935058495,10844.789629165865,21
125,True,119,75,120,60,3000,0.6206383935058495,10844.789629165865,21
150,True,30,60,120,60,3000,0.6206383935058495,10844.789629165865,21
150,True,30,75,120,60,3000,0.6206383935058495,10844.789629165865,21
150,True,60,60,120,60,3000,0.6206383935058495,10844.789629165865,21
150,True,60,75,120,60,3000,0.6206383935058495,10844.789629165865,21
150,True,119,60,120,60,3000,0.6206383935058495,10844.789629165865,21
150,True,119,75,120,60,3000,0.6206383935058495,10844.789629165865,21
100,False,30,60,120,22,140,0.7299602607898987,5536.610261290596,22
100,False,30,75,120,22,140,0.7299602607898987,5354.031143348455,22
100,False,60,60,120,22,140,0.7299602607898987,5536.610261290596,22
100,False,60,75,120,22,140,0.7299602607898987,5282.780365249046,22
100,False,119,60,120,22,140,0.7299602607898987,5536.610261290596,22
100,False,119,75,120,22,140,0.7299602607898987,5282.780365249046,22
125,False,30,60,120,22,140,0.7299602607898987,5536.610261290596,22
125,False,30,75,120,22,140,0.7299602607898987,5315.83925446028,22
125,False,60,60,120,22,140,0.7299602607898987,5536.610261290596,22
125,False,60,75,120,22,140,0.7299602607898987,5282.780365249046,22
125,False,119,60,120,22,140,0.7299602607898987,5536.610261290596,22
125,False,119,75,120,22,140,0.7299602607898987,5282.780365249046,22
150,False,30,60,120,22,140,0.7299602607898987,5536.610261290596,22
150,False,30,75,120,22,140,0.7299602607898987,5315.83925446028,22
150,False,60,60,120,22,140,0.7299602607898987,5536.610261290596,22
150,False,60,75,120,22,140,0.7299602607898987,5282.780365249046,22
150,False,119,60,120,22,140,0.7299602607898987,5536.610261290596,22
150,False,119,75,120,22,140,0.7299602607898987,5318.732642854108,22
100,False,30,60,120,19,200,0.7619296370320384,4938.735039544954,23
100,False,30,75,120,19,200,0.7619296370320384,4758.036722535279,23
100,False,60,60,120,19,200,0.7619296370320384,4970.2986000646515,23
100,False,60,75,120,19,200,0.7619296370320384,4758.036722535279,23
100,False,119,60,120,19,200,0.7619296370320384,4970.2986000646515,23
100,False,119,75,120,19,200,0.7619296370320384,4758.036722535279,23
125,False,30,60,120,19,200,0.7619296370320384,4938.735039544954,23
125,False,30,75,120,19,200,0.7619296370320384,4758.036722535279,23
125,False,60,60,120,19,200,0.7619296370320384,4970.2986000646515,23
125,False,60,75,120,19,200,0.7619296370320384,4758.036722535279,23
125,False,119,60,120,19,200,0.7619296370320384,4970.2986000646515,23
125,False,119,75,120,19,200,0.7619296370320384,4758.036722535279,23
150,False,30,60,120,19,200,0.7619296370320384,4970.2986000646515,23
150,False,30,75,120,19,200,0.7619296370320384,4773.303993476268,23
150,False,60,60,120,19,200,0.7619296370320384,4970.2986000646515,23
150,False,60,75,120,19,200,0.7619296370320384,4773.303993476268,23
150,False,119,60,120,19,200,0.7619296370320384,4970.2986000646515,23
150,False,119,75,120,19,200,0.7619296370320384,4773.303993476268,23
100,True,30,60,120,16,150,0.8482727755630786,4152.35230106846,24
100,True,30,75,120,16,150,0.8482727755630786,3910.538291307943,24
100,True,60,60,120,16,150,0.8482727755630786,4152.35230106846,24
100,True,60,75,120,16,150,0.8482727755630786,3910.538291307943,24
100,True,119,60,120,16,150,0.8482727755630786,4152.35230106846,24
100,True,119,75,120,16,150,0.8482727755630786,3910.538291307943,24
125,True,30,60,120,16,150,0.8482727755630786,4152.35230106846,24
125,True,30,75,120,16,150,0.8482727755630786,3910.538291307943,24
125,True,60,60,120,16,150,0.8482727755630786,4152.35230106846,24
125,True,60,75,120,16,150,0.8482727755630786,3910.538291307943,24
125,True,119,60,120,16,150,0.8482727755630786,4152.35230106846,24
125,True,119,75,120,16,150,0.8482727755630786,3910.538291307943,24
150,True,30,60,120,16,150,0.8482727755630786,4152.35230106846,24
150,True,30,75,120,16,150,0.8482727755630786,3910.538291307943,24
150,True,60,60,120,16,150,0.8482727755630786,4152.35230106846,24
150,True,60,75,120,16,150,0.8482727755630786,3910.538291307943,24
150,True,119,60,120,16,150,0.8482727755630786,4152.35230106846,24
150,True,119,75,120,16,150,0.8482727755630786,3910.538291307943,24
100,True,30,60,120,12,200,0.8197316145904953,4467.2336041488625,25
100,True,30,75,120,12,200,0.8197316145904953,4263.278485096998,25
100,True,60,60,120,12,200,0.8197316145904953,4467.2336041488625,25
100,True,60,75,120,12,200,0.8197316145904953,4263.278485096998,25
100,True,119,60,120,12,200,0.8197316145904953,4400.512153624889,25
100,True,119,75,120,12,200,0.8197316145904953,4263.278485096998,25
125,True,30,60,120,12,200,0.8197316145904953,4467.2336041488625,25
125,True,30,75,120,12,200,0.8197316145904953,4263.278485096998,25
125,True,60,60,120,12,200,0.8197316145904953,4400.512153624889,25
125,True,60,75,120,12,200,0.8197316145904953,4263.278485096998,25
125,True,119,60,120,12,200,0.8197316145904953,4467.2336041488625,25
125,True,119,75,120,12,200,0.8197316145904953,4263.278485096998,25
150,True,30,60,120,12,200,0.8197316145904953,4507.763214337419,25
150,True,30,75,120,12,200,0.8197316145904953,4263.278485096998,25
150,True,60,60,120,12,200,0.8197316145904953,4507.763214337419,25
150,True,60,75,120,12,200,0.8197316145904953,4263.278485096998,25
150,True,119,60,120,12,200,0.8197316145904953,4467.2336041488625,25
150,True,119,75,120,12,200,0.8197316145904953,4263.278485096998,25
100,False,30,60,120,12,200,0.7633968455095069,4295.834488001665,26
100,False,30,75,120,12,200,0.7633968455095069,4011.1231303269,26
100,False,60,60,120,12,200,0.7633968455095069,4335.771226545573,26
100,False,60,75,120,12,200,0.7633968455095069,4011.1231303269,26
100,False,119,60,120,12,200,0.7633968455095069,4295.834488001665,26
100,False,119,75,120,12,200,0.7633968455095069,4011.1231303269,26
125,False,30,60,120,12,200,0.7633968455095069,4295.834488001665,26
125,False,30,75,120,12,200,0.7633968455095069,4011.1231303269,26
125,False,60,60,120,12,200,0.7633968455095069,4295.834488001665,26
125,False,60,75,120,12,200,0.7633968455095069,4011.1231303269,26
125,False,119,60,120,12,200,0.7633968455095069,4295.834488001665,26
125,False,119,75,120,12,200,0.7633968455095069,4011.1231303269,26
150,False,30,60,120,12,200,0.7633968455095069,4295.834488001665,26
150,False,30,75,120,12,200,0.7633968455095069,4011.1231303269,26
150,False,60,60,120,12,200,0.7633968455095069,4295.834488001665,26
150,False,60,75,120,12,200,0.7633968455095069,4011.1231303269,26
150,False,119,60,120,12,200,0.7633968455095069,4295.834488001665,26
150,False,119,75,120,12,200,0.7633968455095069,4011.1231303269,26
100,False,37,60,150,24,100,0.8161853306936451,6256.341807196643,18
100,False,37,75,150,24,100,0.8161853306936451,6073.346071634512,18
100,False,75,60,150,24,100,0.8161853306936451,6256.341807196643,18
100,False,75,75,150,24,100,0.8161853306936451,6073.346071634512,18
100,False,149,60,150,24,100,0.8161853306936451,6256.341807196643,18
100,False,149,75,150,24,100,0.8161853306936451,6073.346071634512,18
125,False,37,60,150,24,100,0.8161853306936451,6256.341807196643,18
125,False,37,75,150,24,100,0.8161853306936451,6073.346071634512,18
125,False,75,60,150,24,100,0.8161853306936451,6256.341807196643,18
125,False,75,75,150,24,100,0.8161853306936451,6073.346071634512,18
125,False,149,60,150,24,100,0.8161853306936451,6256.341807196643,18
125,False,149,75,150,24,100,0.8161853306936451,6073.346071634512,18
150,False,37,60,150,24,100,0.8161853306936451,6256.341807196643,18
150,False,37,75,150,24,100,0.8161853306936451,6073.346071634512,18
150,False,75,60,150,24,100,0.8161853306936451,6256.341807196643,18
150,False,75,75,150,24,100,0.8161853306936451,6073.346071634512,18
150,False,149,60,150,24,100,0.8161853306936451,6256.341807196643,18
150,False,149,75,150,24,100,0.8161853306936451,6073.346071634512,18
100,True,37,60,150,24,130,0.8304215434518071,6186.758915009873,19
100,True,37,75,150,24,130,0.8304215434518071,5962.843203551102,19
100,True,75,60,150,24,130,0.8304215434518071,6186.758915009873,19
100,True,75,75,150,24,130,0.8304215434518071,5995.590876075354,19
100,True,149,60,150,24,130,0.8304215434518071,6186.758915009873,19
100,True,149,75,150,24,130,0.8304215434518071,5995.590876075354,19
125,True,37,60,150,24,130,0.8304215434518071,6186.758915009873,19
125,True,37,75,150,24,130,0.8304215434518071,5995.590876075354,19
125,True,75,60,150,24,130,0.8304215434518071,6186.758915009873,19
125,True,75,75,150,24,130,0.8304215434518071,5995.590876075354,19
125,True,149,60,150,24,130,0.8304215434518071,6186.758915009873,19
125,True,149,75,150,24,130,0.8304215434518071,5995.590876075354,19
150,True,37,60,150,24,130,0.8304215434518071,6186.758915009873,19
150,True,37,75,150,24,130,0.8304215434518071,5962.843203551102,19
150,True,75,60,150,24,130,0.8304215434518071,6186.758915009873,19
150,True,75,75,150,24,130,0.8304215434518071,5995.590876075354,19
150,True,149,60,150,24,130,0.8304215434518071,6186.758915009873,19
150,True,149,75,150,24,130,0.8304215434518071,5995.590876075354,19
100,True,37,60,150,16,160,0.8384162637378991,5403.645688024536,20
100,True,37,75,150,16,160,0.8384162637378991,5153.741037413669,20
100,True,75,60,150,16,160,0.8384162637378991,5355.980782498651,20
100,True,75,75,150,16,160,0.8384162637378991,5111.427280849675,20
100,True,149,60,150,16,160,0.8384162637378991,5355.980782498651,20
100,True,149,75,150,16,160,0.8384162637378991,5153.741037413669,20
125,True,37,60,150,16,160,0.8384162637378991,5355.980782498651,20
125,True,37,75,150,16,160,0.8384162637378991,5111.427280849675,20
125,True,75,60,150,16,160,0.8384162637378991,5355.980782498651,20
125,True,75,75,150,16,160,0.8384162637378991,5111.427280849675,20
125,True,149,60,150,16,160,0.8384162637378991,5355.980782498651,20
125,True,149,75,150,16,160,0.8384162637378991,5153.741037413669,20
150,True,37,60,150,16,160,0.8384162637378991,5355.980782498651,20
150,True,37,75,150,16,160,0.8384162637378991,5111.427280849675,20
150,True,75,60,150,16,160,0.8384162637378991,5355.980782498651,20
150,True,75,75,150,16,160,0.8384162637378991,5153.741037413669,20
150,True,149,60,150,16,160,0.8384162637378991,5355.980782498651,20
150,True,149,75,150,16,160,0.8384162637378991,5111.427280849675,20
100,True,37,60,150,68,3000,0.5514746087387002,10586.521614095587,21
100,True,37,75,150,68,3000,0.5514746087387002,10586.521614095587,21
100,True,75,60,150,68,3000,0.5514746087387002,10586.521614095587,21
100,True,75,75,150,68,3000,0.5514746087387002,10586.521614095587,21
100,True,149,60,150,68,3000,0.5514746087387002,10586.521614095587,21
100,True,149,75,150,68,3000,0.5514746087387002,10586.521614095587,21
125,True,37,60,150,68,3000,0.5514746087387002,10586.521614095587,21
125,True,37,75,150,68,3000,0.5514746087387002,10586.521614095587,21
125,True,75,60,150,68,3000,0.5514746087387002,10586.521614095587,21
125,True,75,75,150,68,3000,0.5514746087387002,10586.521614095587,21
125,True,149,60,150,68,3000,0.5514746087387002,10586.521614095587,21
125,True,149,75,150,68,3000,0.5514746087387002,10586.521614095587,21
150,True,37,60,150,68,3000,0.5514746087387002,10586.521614095587,21
150,True,37,75,150,68,3000,0.5514746087387002,10586.521614095587,21
150,True,75,60,150,68,3000,0.5514746087387002,10586.521614095587,21
150,True,75,75,150,68,3000,0.5514746087387002,10586.521614095587,21
150,True,149,60,150,68,3000,0.5514746087387002,10586.521614095587,21
150,True,149,75,150,68,3000,0.5514746087387002,10586.521614095587,21
100,True,37,60,150,15,160,0.8144888586310697,5385.67716740962,22
100,True,37,75,150,15,160,0.8144888586310697,5098.905430402604,22
100,True,75,60,150,15,160,0.8144888586310697,5385.67716740962,22
100,True,75,75,150,15,160,0.8144888586310697,5098.905430402604,22
100,True,149,60,150,15,160,0.8144888586310697,5385.67716740962,22
100,True,149,75,150,15,160,0.8144888586310697,5098.905430402604,22
125,True,37,60,150,15,160,0.8144888586310697,5335.213574747267,22
125,True,37,75,150,15,160,0.8144888586310697,5149.898785727794,22
125,True,75,60,150,15,160,0.8144888586310697,5385.67716740962,22
125,True,75,75,150,15,160,0.8144888586310697,5149.898785727794,22
125,True,149,60,150,15,160,0.8144888586310697,5385.67716740962,22
125,True,149,75,150,15,160,0.8144888586310697,5149.898785727794,22
150,True,37,60,150,15,160,0.8144888586310697,5385.67716740962,22
150,True,37,75,150,15,160,0.8144888586310697,5098.905430402604,22
150,True,75,60,150,15,160,0.8144888586310697,5385.67716740962,22
150,True,75,75,150,15,160,0.8144888586310697,5054.139320598772,22
150,True,149,60,150,15,160,0.8144888586310697,5385.67716740962,22
150,True,149,75,150,15,160,0.8144888586310697,5206.323668841124,22
100,False,37,60,150,70,40,0.6817001806644085,13478.298382983427,23
100,False,37,75,150,70,40,0.6817001806644085,13478.298382983427,23
100,False,75,60,150,70,40,0.6817001806644085,13478.298382983427,23
100,False,75,75,150,70,40,0.6817001806644085,13478.298382983427,23
100,False,149,60,150,70,40,0.6817001806644085,13478.298382983427,23
100,False,149,75,150,70,40,0.6817001806644085,13478.298382983427,23
125,False,37,60,150,70,40,0.6817001806644085,13478.298382983427,23
125,False,37,75,150,70,40,0.6817001806644085,13478.298382983427,23
125,False,75,60,150,70,40,0.6817001806644085,13478.298382983427,23
125,False,75,75,150,70,40,0.6817001806644085,13478.298382983427,23
125,False,149,60,150,70,40,0.6817001806644085,13478.298382983427,23
125,False,149,75,150,70,40,0.6817001806644085,13478.298382983427,23
150,False,37,60,150,70,40,0.6817001806644085,13478.298382983427,23
150,False,37,75,150,70,40,0.6817001806644085,13478.298382983427,23
150,False,75,60,150,70,40,0.6817001806644085,13478.298382983427,23
150,False,75,75,150,70,40,0.6817001806644085,13478.298382983427,23
150,False,149,60,150,70,40,0.6817001806644085,13478.298382983427,23
150,False,149,75,150,70,40,0.6817001806644085,13478.298382983427,23
100,False,37,60,150,15,200,0.7627413458926317,5658.910615984747,24
100,False,37,75,150,15,200,0.7627413458926317,5361.0856097284,24
100,False,75,60,150,15,200,0.7627413458926317,5658.910615984747,24
100,False,75,75,150,15,200,0.7627413458926317,5405.20289526618,24
100,False,149,60,150,15,200,0.7627413458926317,5658.910615984747,24
100,False,149,75,150,15,200,0.7627413458926317,5361.0856097284,24
125,False,37,60,150,15,200,0.7627413458926317,5658.910615984747,24
125,False,37,75,150,15,200,0.7627413458926317,5361.0856097284,24
125,False,75,60,150,15,200,0.7627413458926317,5658.910615984747,24
125,False,75,75,150,15,200,0.7627413458926317,5405.20289526618,24
125,False,149,60,150,15,200,0.7627413458926317,5658.910615984747,24
125,False,149,75,150,15,200,0.7627413458926317,5361.0856097284,24
